ProductOrServiceCode,ProductOrServiceCodeText,Simple,IsService,ProductOrServiceArea,ProductServiceOrRnDarea
H223,EQ TEST SVCS/VEHICLES-TRAILERS-CYC,Services,TRUE,PAMS,PAMS
H224,EQ TEST SVCS/TRACTORS,Services,TRUE,PAMS,PAMS
H225,EQ TEST SVCS/VEHICULAR EQUIP,Services,TRUE,PAMS,PAMS
H226,EQ TEST SVCS/TIRES & TUBES,Services,TRUE,PAMS,PAMS
H228,EQ TEST SVCS/ENGINES & TURBINES,Services,TRUE,PAMS,PAMS
H229,EQ TEST SVCS/ENGINE ACCESSORIES,Services,TRUE,PAMS,PAMS
H230,EQ TEST SVCS/MECH POWER TRANS EQ,Services,TRUE,PAMS,PAMS
H231,EQ TEST SVCS/BEARINGS,Services,TRUE,PAMS,PAMS
H232,EQ TEST SVCS/WOODWORKING MACHINE,Services,TRUE,PAMS,PAMS
H234,EQ TEST SVCS/METALWORK MACHINE,Services,TRUE,PAMS,PAMS
H235,EQ TEST SVCS/SERVICE & TRADE EQUIP,Services,TRUE,PAMS,PAMS
H236,EQ TEST SVCS/SP INDUSTRY MACHINERY,Services,TRUE,PAMS,PAMS
H237,EQ TEST SVCS/AGRICULTURE MACHINE,Services,TRUE,PAMS,PAMS
H238,EQ TEST SVCS/CONTRUCT EQUIP,Services,TRUE,PAMS,PAMS
H239,EQ TEST SVCS/MATERIALS HANDLING EQ,Services,TRUE,PAMS,PAMS
H240,EQ TEST SVCS/ROPE-CABLE-CHAIN,Services,TRUE,PAMS,PAMS
H241,EQ TEST SVCS/REFRIGERATION - AC EQ,Services,TRUE,PAMS,PAMS
H242,EQ TEST SVCS/FIRE-RESCUE-SAFETY EQ,Services,TRUE,PAMS,PAMS
H243,EQ TEST SVCS/PUMPS & COMPRESSORS,Services,TRUE,PAMS,PAMS
H244,EQ TEST SVCS/FURNACE-NUCLEAR REAC,Services,TRUE,PAMS,PAMS
H245,EQ TEST SVCS/PLUMBING-HEATING EQ,Services,TRUE,PAMS,PAMS
H246,EQ TEST SVCS/WATER PURIFICATION EQ,Services,TRUE,PAMS,PAMS
H247,EQ TEST SVCS/PIPE-TUBING-HOSE,Services,TRUE,PAMS,PAMS
H248,EQ TEST SVCS/VALVES,Services,TRUE,PAMS,PAMS
H249,EQ TEST SVCS/MAINT REPAIR SHOP EQ,Services,TRUE,PAMS,PAMS
H251,EQ TEST SVCS/HAND TOOLS,Services,TRUE,PAMS,PAMS
H252,EQ TEST SVCS/MEASURING TOOLS,Services,TRUE,PAMS,PAMS
H253,EQ TEST SVCS/HARDWARE & ABRASIVES,Services,TRUE,PAMS,PAMS
H254,EQ TEST SVCS/PREFAB STRUCTURES,Services,TRUE,PAMS,PAMS
H255,EQ TEST SVCS/LUMBER & MILLWORK,Services,TRUE,PAMS,PAMS
H256,EQ TEST SVCS/CONTRUCT MATERIAL,Services,TRUE,PAMS,PAMS
H258,EQ TEST SVCS/COMMUNICATION EQUIP,Services,TRUE,ICT,ICT
H259,EQ TEST SVCS/ELECT-ELCT EQUIP,Services,TRUE,PAMS,PAMS
H260,EQ TEST SVCS/FIBER OPTICS MATERIAL,Services,TRUE,ICT,ICT
H261,EQ TEST SVCS/POWER DISTRIBUTION EQ,Services,TRUE,PAMS,PAMS
H262,EQ TEST SVCS/LIGHTING FIXTURES,Services,TRUE,PAMS,PAMS
H263,EQ TEST SVCS/ALARM & SIGNAL SYSTEM,Services,TRUE,PAMS,PAMS
H265,EQ TEST SVCS/MEDICAL-DENTAL-VET EQ,Services,TRUE,PAMS,PAMS
H266,EQ TEST SVCS/INSTRUMENTS & LAB EQ,Services,TRUE,PAMS,PAMS
H267,EQ TEST SVCS/PHOTOGRAPHIC EQUIP,Services,TRUE,PAMS,PAMS
H268,EQ TEST SVCS/CHEMICAL PRODUCTS,Services,TRUE,PAMS,PAMS
H269,EQ TEST SVCS/TRAINING AIDS-DEVICES,Services,TRUE,PAMS,PAMS
H270,EQ TEST SVCS/ADP EQUIP & SUPPLIES,Services,TRUE,ICT,ICT
H271,EQ TEST SVCS/FURNITURE,Services,TRUE,PAMS,PAMS
H272,EQ TEST SVCS/HOUSEHOLD FURNISHINGS,Services,TRUE,PAMS,PAMS
H273,EQ TEST SVCS/FOOD PREP-SERVING EQ,Services,TRUE,PAMS,PAMS
H274,EQ TEST SVCS/OFFICE MACHINES,Services,TRUE,PAMS,PAMS
H275,EQ TEST SVCS/OFFICE SUPPLIES,Services,TRUE,PAMS,PAMS
H276,EQ TEST SVCS/BOOKS-MAPS-PUBS,Services,TRUE,PAMS,PAMS
H277,EQ TEST SVCS/MUSICAL INST-RADIO-TV,Services,TRUE,PAMS,PAMS
H278,EQ TEST SVCS/RECREATIONAL EQUIP,Services,TRUE,PAMS,PAMS
H279,EQ TEST SVCS/CLEANING EQUIP,Services,TRUE,PAMS,PAMS
H280,EQ TEST SVCS/BRUSHES-PAINTS-SEALER,Services,TRUE,PAMS,PAMS
H281,EQ TEST SVCS/CONTAINERS-PACKAGING,Services,TRUE,PAMS,PAMS
H283,EQ TEST SVCS/TEXTILES-LEATHER-FURS,Services,TRUE,PAMS,PAMS
H284,EQ TEST SVCS/CLOTHING - INDIVID EQ,Services,TRUE,PAMS,PAMS
H285,EQ TEST SVCS/TOILETRIES,Services,TRUE,PAMS,PAMS
H287,EQ TEST SVCS/AGRICULTURAL SUPPLIES,Services,TRUE,PAMS,PAMS
H288,EQ TEST SVCS/LIVE ANIMALS,Services,TRUE,PAMS,PAMS
H289,EQ TEST SVCS/SUBSISTENCE,Services,TRUE,PAMS,PAMS
H291,EQ TEST SVCS/FUELS-LUBRICANTS-OILS,Services,TRUE,PAMS,PAMS
H293,EQ TEST SVCS/NONMETALIC FAB MAT,Services,TRUE,PAMS,PAMS
H294,EQ TEST SVCS/NONMETALIC CRUDE MAT,Services,TRUE,PAMS,PAMS
H295,EQ TEST SVCS/METAL BARS & SHEETS,Services,TRUE,PAMS,PAMS
H296,EQ TEST SVCS/ORES & MINERALS,Services,TRUE,PAMS,PAMS
H299,EQ TEST SVCS/MISC EQUIP,Services,TRUE,PAMS,PAMS
H310,INSPECT SVCS/WEAPONS,Services,TRUE,PAMS,PAMS
H311,INSPECT SVCS/NUCLEAR ORDNANCE,Services,TRUE,PAMS,PAMS
H312,INSPECT SVCS/FIRE CONT EQ,Services,TRUE,PAMS,PAMS
H313,INSPECT SVCS/AMMO & EXPLOSIVES,Services,TRUE,PAMS,PAMS
H314,INSPECTION- GUIDED MISSILES,Services,TRUE,PAMS,PAMS
H315,INSPECT SVCS/AIRCRAFT,Services,TRUE,PAMS,PAMS
H316,INSPECT SVCS/AIRCRAFT COMPONENTS,Services,TRUE,PAMS,PAMS
H317,INSPECT SVCS/AIRCRAFT GROUND EQ,Services,TRUE,PAMS,PAMS
H318,INSPECT SVCS/SPACE VEHICLES,Services,TRUE,PAMS,PAMS
H319,INSPECT SVCS/SHIPS-SML CRAFT-DOCKS,Services,TRUE,PAMS,PAMS
H320,INSPECT SVCS/SHIP & MARINE EQ,Services,TRUE,PAMS,PAMS
H322,INSPECT SVCS/RAILWAY EQ,Services,TRUE,PAMS,PAMS
H323,INSPECT SVCS/VEHICLES-TRAILERS-CYC,Services,TRUE,PAMS,PAMS
H324,INSPECT SVCS/TRACTORS,Services,TRUE,PAMS,PAMS
H325,INSPECT SVCS/VEHICULAR EQ,Services,TRUE,PAMS,PAMS
H326,INSPECT SVCS/TIRES & TUBES,Services,TRUE,PAMS,PAMS
H328,INSPECT SVCS/ENGINES & TURBINES,Services,TRUE,PAMS,PAMS
H329,INSPECT SVCS/ENGINE ACCESSORIES,Services,TRUE,PAMS,PAMS
H330,INSPECT SVCS/MECH POWER TRANS EQ,Services,TRUE,PAMS,PAMS
H331,INSPECT SVCS/BEARINGS,Services,TRUE,PAMS,PAMS
H332,INSPECT SVCS/WOODWORKING MACHINE,Services,TRUE,PAMS,PAMS
H334,INSPECT SVCS/METALWORK MACHINE,Services,TRUE,PAMS,PAMS
H335,INSPECT SVCS/SERVICE & TRADE EQ,Services,TRUE,PAMS,PAMS
H336,INSPECT SVCS/SP INDUSTRY MACHINERY,Services,TRUE,PAMS,PAMS
H337,INSPECT SVCS/AGRICULTURE MACHINE,Services,TRUE,PAMS,PAMS
H338,INSPECT SVCS/CONTRUCT EQ,Services,TRUE,PAMS,PAMS
H339,INSPECT SVCS/MATERIALS HANDLING EQ,Services,TRUE,PAMS,PAMS
H340,INSPECT SVCS/ROPE-CABLE-CHAIN,Services,TRUE,PAMS,PAMS
H341,INSPECT SVCS/REFRIGERATION - AC EQ,Services,TRUE,PAMS,PAMS
H342,INSPECT SVCS/FIRE-RESCUE-SAFETY EQ,Services,TRUE,PAMS,PAMS
H343,INSPECT SVCS/PUMPS & COMPRESSORS,Services,TRUE,PAMS,PAMS
H344,INSPECT SVCS/FURNACE-NUCLEAR REAC,Services,TRUE,PAMS,PAMS
H345,INSPECT SVCS/PLUMBING-HEATING EQ,Services,TRUE,PAMS,PAMS
H346,INSPECT SVCS/WATER PURIFICATION EQ,Services,TRUE,PAMS,PAMS
H347,INSPECT SVCS/PIPE-TUBING-HOSE,Services,TRUE,PAMS,PAMS
H348,INSPECT SVCS/VALVES,Services,TRUE,PAMS,PAMS
H349,INSPECT SVCS/MAINT REPAIR SHOP EQ,Services,TRUE,PAMS,PAMS
H351,INSPECT SVCS/HAND TOOLS,Services,TRUE,PAMS,PAMS
H352,INSPECT SVCS/MEASURING TOOLS,Services,TRUE,PAMS,PAMS
H353,INSPECT SVCS/HARDWARE & ABRASIVES,Services,TRUE,PAMS,PAMS
H354,INSPECT SVCS/PREFAB STRUCTURES,Services,TRUE,PAMS,PAMS
H355,INSPECT SVCS/LUMBER & MILLWORK,Services,TRUE,PAMS,PAMS
H356,INSPECT SVCS/CONTRUCT MATERIAL,Services,TRUE,PAMS,PAMS
H358,INSPECT SVCS/COMMUNICATION EQ,Services,TRUE,ICT,ICT
H359,INSPECT SVCS/ELECT-ELCT EQ,Services,TRUE,PAMS,PAMS
H360,INSPECT SVCS/FIBER OPTICS,Services,TRUE,ICT,ICT
H361,INSPECT SVCS/POWER DISTRIBUTION EQ,Services,TRUE,PAMS,PAMS
H362,INSPECT SVCS/LIGHTING FIXTURES,Services,TRUE,PAMS,PAMS
H363,INSPECT SVCS/ALARM & SIGNAL SYSTEM,Services,TRUE,PAMS,PAMS
H365,INSPECT SVCS/MEDICAL-DENTAL-VET EQ,Services,TRUE,PAMS,PAMS
H366,INSPECT SVCS/INSTRUMENTS & LAB EQ,Services,TRUE,PAMS,PAMS
H367,INSPECT SVCS/PHOTOGRAPHIC EQ,Services,TRUE,PAMS,PAMS
H368,INSPECT SVCS/CHEMICAL PRODUCTS,Services,TRUE,PAMS,PAMS
H369,INSPECT SVCS/TRAINING AIDS-DEVICES,Services,TRUE,PAMS,PAMS
H370,INSPECT SVCS/ADP EQ & SUPPLIES,Services,TRUE,ICT,ICT
H371,INSPECT SVCS/FURNITURE,Services,TRUE,PAMS,PAMS
H372,INSPECT SVCS/HOUSEHOLD FURNISHINGS,Services,TRUE,PAMS,PAMS
H373,INSPECT SVCS/FOOD PREP-SERVING EQ,Services,TRUE,PAMS,PAMS
H374,INSPECT SVCS/OFFICE MACHINES,Services,TRUE,PAMS,PAMS
H375,INSPECT SVCS/OFFICE SUPPLIES,Services,TRUE,PAMS,PAMS
H376,INSPECT SVCS/BOOKS-MAPS-PUBS,Services,TRUE,PAMS,PAMS
H377,INSPECT SVCS/MUSICAL INST-RADIO-TV,Services,TRUE,PAMS,PAMS
H378,INSPECT SVCS/RECREATIONAL EQ,Services,TRUE,PAMS,PAMS
H379,INSPECT SVCS/CLEANING EQ,Services,TRUE,PAMS,PAMS
H380,INSPECT SVCS/BRUSHES-PAINTS-SEALER,Services,TRUE,PAMS,PAMS
H381,INSPECT SVCS/CONTAINERS-PACKAGING,Services,TRUE,PAMS,PAMS
H383,"INSPECTION- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS",Services,TRUE,PAMS,PAMS
H384,INSPECT SVCS/CLOTHING - INDIVID EQ,Services,TRUE,PAMS,PAMS
H385,INSPECT SVCS/TOILETRIES,Services,TRUE,PAMS,PAMS
H387,INSPECT SVCS/AGRICULTURAL SUPPLIES,Services,TRUE,PAMS,PAMS
H388,INSPECT SVCS/LIVE ANIMALS,Services,TRUE,PAMS,PAMS
H389,INSPECT SVCS/SUBSISTENCE,Services,TRUE,PAMS,PAMS
H391,INSPECT SVCS/FUELS-LUBRICANTS-OILS,Services,TRUE,PAMS,PAMS
H393,INSPECTION- NONMETALLIC FABRICATED MATERIALS,Services,TRUE,PAMS,PAMS
H394,INSPECT SVCS/NONMETALIC CRUDE MAT,Services,TRUE,PAMS,PAMS
H395,INSPECT SVCS/METAL BARS & SHEETS,Services,TRUE,PAMS,PAMS
H396,INSPECT SVCS/ORES & MINERALS,Services,TRUE,PAMS,PAMS
H399,INSPECT SVCS/MISC EQ,Services,TRUE,PAMS,PAMS
H910,OTHER QC SVCS/WEAPONS,Services,TRUE,PAMS,PAMS
H911,OTHER QC SVCS/NUCLEAR ORDNANCE,Services,TRUE,PAMS,PAMS
H912,OTHER QC SVCS/FIRE CONT EQ,Services,TRUE,PAMS,PAMS
H913,OTHER QC SVCS/AMMO & EXPLOSIVES,Services,TRUE,PAMS,PAMS
H914,OTHER QC SVCS/GUIDED MISSILES,Services,TRUE,PAMS,PAMS
H915,OTHER QC SVCS/AIRCRAFT,Services,TRUE,PAMS,PAMS
H916,OTHER QC SVCS/AIRCRAFT COMPONENTS,Services,TRUE,PAMS,PAMS
H917,OTHER QC SVCS/AIRCRAFT GROUND EQ,Services,TRUE,PAMS,PAMS
H918,OTHER QC SVCS/SPACE VEHICLES,Services,TRUE,PAMS,PAMS
H919,OTHER QC SVCS/SHIPS-SML CRAFT-DOCKS,Services,TRUE,PAMS,PAMS
H920,OTHER QC SVCS/SHIP & MARINE EQ,Services,TRUE,PAMS,PAMS
H922,OTHER QC SVCS/RAILWAY EQ,Services,TRUE,PAMS,PAMS
H923,OTHER QC SVCS/VEHICLES-TRAILERS-CYC,Services,TRUE,PAMS,PAMS
H924,OTHER QC SVCS/TRACTORS,Services,TRUE,PAMS,PAMS
H925,OTHER QC SVCS/VEHICULAR EQ,Services,TRUE,PAMS,PAMS
H926,OTHER QC SVCS/TIRES & TUBES,Services,TRUE,PAMS,PAMS
H928,OTHER QC SVCS/ENGINES & TURBINES,Services,TRUE,PAMS,PAMS
H929,OTHER QC SVCS/ENGINE ACCESSORIES,Services,TRUE,PAMS,PAMS
H930,OTHER QC SVCS/MECH POWER TRANS EQ,Services,TRUE,PAMS,PAMS
H931,OTHER QC SVCS/BEARINGS,Services,TRUE,PAMS,PAMS
H932,OTHER QC SVCS/WOODWORKING MACHINE,Services,TRUE,PAMS,PAMS
H934,OTHER QC SVCS/METALWORK MACHINE,Services,TRUE,PAMS,PAMS
H935,OTHER QC SVCS/SERVICE & TRADE EQ,Services,TRUE,PAMS,PAMS
H936,OTHER QC SVCS/SP INDUSTRY MACHINERY,Services,TRUE,PAMS,PAMS
H937,OTHER QC SVCS/AGRICULTURE MACHINE,Services,TRUE,PAMS,PAMS
H938,OTHER QC SVCS/CONTRUCT EQ,Services,TRUE,PAMS,PAMS
H939,OTHER QC SVCS/MATERIALS HANDLING EQ,Services,TRUE,PAMS,PAMS
H940,OTHER QC SVCS/ROPE-CABLE-CHAIN,Services,TRUE,PAMS,PAMS
H941,OTHER QC SVCS/REFRIGERATION - AC EQ,Services,TRUE,PAMS,PAMS
H942,OTHER QC SVCS/FIRE-RESCUE-SAFETY EQ,Services,TRUE,PAMS,PAMS
H943,OTHER QC SVCS/PUMPS & COMPRESSORS,Services,TRUE,PAMS,PAMS
H944,OTHER QC SVCS/FURNACE-NUCLEAR REAC,Services,TRUE,PAMS,PAMS
H945,OTHER QC SVCS/PLUMBING-HEATING EQ,Services,TRUE,PAMS,PAMS
H946,OTHER QC SVCS/WATER PURIFICATION EQ,Services,TRUE,PAMS,PAMS
H947,OTHER QC SVCS/PIPE-TUBING-HOSE,Services,TRUE,PAMS,PAMS
H948,OTHER QC SVCS/VALVES,Services,TRUE,PAMS,PAMS
H949,OTHER QC SVCS/MAINT REPAIR SHOP EQ,Services,TRUE,PAMS,PAMS
H951,OTHER QC SVCS/HAND TOOLS,Services,TRUE,PAMS,PAMS
H952,OTHER QC SVCS/MEASURING TOOLS,Services,TRUE,PAMS,PAMS
H953,OTHER QC SVCS/HARDWARE & ABRASIVES,Services,TRUE,PAMS,PAMS
H954,OTHER QC SVCS/PREFAB STRUCTURES,Services,TRUE,PAMS,PAMS
H955,"OTHER QC/TEST/INSPECT- LUMBER, MILLWORK, PLYWOOD, AND VENEER",Services,TRUE,PAMS,PAMS
H956,OTHER QC SVCS/CONTRUCT MATERIAL,Services,TRUE,PAMS,PAMS
H958,OTHER QC SVCS/COMMUNICATION EQ,Services,TRUE,ICT,ICT
H959,OTHER QC SVCS/ELECT-ELCT EQ,Services,TRUE,PAMS,PAMS
H960,OTHER QC SVCS/FIBER OPTICS,Services,TRUE,ICT,ICT
H961,OTHER QC SVCS/POWER DISTRIBUTION EQ,Services,TRUE,PAMS,PAMS
H962,OTHER QC SVCS/LIGHTING FIXTURES,Services,TRUE,PAMS,PAMS
H963,OTHER QC SVCS/ALARM & SIGNAL SYSTEM,Services,TRUE,PAMS,PAMS
H965,OTHER QC SVCS/MEDICAL-DENTAL-VET EQ,Services,TRUE,PAMS,PAMS
H966,OTHER QC SVCS/INSTRUMENTS & LAB EQ,Services,TRUE,PAMS,PAMS
H967,OTHER QC SVCS/PHOTOGRAPHIC EQ,Services,TRUE,PAMS,PAMS
H968,OTHER QC SVCS/CHEMICAL PRODUCTS,Services,TRUE,PAMS,PAMS
H969,OTHER QC SVCS/TRAINING AIDS-DEVICES,Services,TRUE,PAMS,PAMS
